1959,9,13,    NaN,0,8.1
1959,9,14,313.67,3,8.1
1959,9,15,313.83,15,8.1
1959,9,16,313.8,17,8.1
1959,9,17,314.02,24,8.1
1959,9,18,313.78,14,8.1
1959,9,19,312.94,8,8.1
1959,9,20,312.95,3,8.1
1959,9,21,    NaN,0,8.1
1959,9,22,313.47,4,8.1
1959,9,23,313.54,18,8.1
1959,9,24,313.6,7,8.1
1959,9,25,313.74,10,8.1
1959,9,26,313.42,4,8.1
1959,9,27,    NaN,0,8.1
1959,9,28,313.47,3,8.1
1959,9,29,313.45,18,8.1
1959,9,30,313.57,8,8.1
1959,10,1,312.57,12,8.1
1959,10,2,312.33,10,8.1
1959,10,3,313.46,14,8.1
1959,10,4,    NaN,0,8.1
1959,10,5,312.7,8,8.1
1959,10,6,313.81,3,8.1
1959,10,7,313.83,16,8.1
1959,10,8,312.78,10,8.1
1959,10,9,313.15,5,8.1
1959,10,10,313.22,9,8.1
1959,10,11,312.95,8,8.1
1959,10,12,    NaN,0,8.1
1959,10,13,313.65,1,8.1
1959,10,14,313.86,24,8.1
1959,10,15,313.68,19,8.1
1959,10,16,313.51,9,8.1
1959,10,17,313.37,16,8.1
1959,10,18,313.31,15,8.1
1959,10,19,313.29,14,8.1
1959,10,20,313.24,12,8.1
1959,10,21,312.92,11,8.1
1959,10,22,313.71,17,8.1
1959,10,23,313.59,24,8.1
1959,10,24,312.95,9,8.1
1959,10,25,313.57,23,8.1
1959,10,26,313.53,18,8.1
1959,10,27,313.67,11,8.1
1959,10,28,313.82,15,8.1
1959,10,29,313.5,4,8.1
1959,10,30,313.9,10,8.1
1959,10,31,314.53,23,8.1
1959,11,1,314.56,9,8.1
1959,11,2,314.42,13,8.1
1959,11,3,314.64,12,8.1
1959,11,4,314.32,12,8.1
1959,11,5,314.38,22,8.1
1959,11,6,314.59,2,8.1
1959,11,7,314.62,5,8.1
1959,11,8,    NaN,0,8.1
1959,11,9,    NaN,0,8.1
1959,11,10,    NaN,0,8.1
1959,11,11,    NaN,0,8.1
1959,11,12,314.55,6,8.1
1959,11,13,314.83,19,8.1
1959,11,14,314.4,14,8.1
1959,11,15,314.31,2,8.1
1959,11,16,315.09,18,8.1
1959,11,17,315.24,23,8.1
1959,11,18,314.92,24,8.1
1959,11,19,315.61,19,8.1
1959,11,20,315.42,24,8.1
1959,11,21,315.17,13,8.1
1959,11,22,314.86,11,8.1
1959,11,23,    NaN,0,8.1
1959,11,24,315.48,5,8.1
1959,11,25,315.43,11,8.1
1959,11,26,315.32,15,8.1
1959,11,27,315.6,6,8.1
1959,11,28,315.33,14,8.1
1959,11,29,314.8,13,8.1
1959,11,30,314.4,5,8.1
1959,12,1,315.15,8,8.1
1959,12,2,314.46,9,8.1
1959,12,3,315,10,8.1
1959,12,4,    NaN,0,8.1
1959,12,5,    NaN,0,8.1
1959,12,6,315.18,16,8.1
1959,12,7,315.1,22,8.1
1959,12,8,315.11,14,8.1
1959,12,9,315.51,10,8.1
1959,12,10,    NaN,0,8.1
1959,12,11,315.4,18,8.1
1959,12,12,315.42,24,8.1
1959,12,13,315.66,21,8.1
1959,12,14,315.83,22,8.1
1959,12,15,315.82,19,8.1
1959,12,16,315.77,8,8.1
1959,12,17,315.59,19,8.1
1959,12,18,315.85,18,8.1
1959,12,19,315.82,17,8.1
1959,12,20,315.46,20,8.1
1959,12,21,315.66,22,8.1
1959,12,22,316.39,22,8.1
1959,12,23,315.62,24,8.1
1959,12,24,315.74,1,8.1
1959,12,25,315.66,23,8.1
1959,12,26,315.76,14,8.1
1959,12,27,316.04,14,8.1
1959,12,28,315.69,3,8.1
1959,12,29,315.4,14,8.1
1959,12,30,315.54,8,8.1
1959,12,31,    NaN,0,8.1
1960,1,1,    NaN,0,8.1
1960,1,2,    NaN,0,8.1
1960,1,3,    NaN,0,8.1
1960,1,4,    NaN,0,8.1
1960,1,5,315.58,15,8.1
1960,1,6,315.79,17,8.1
1960,1,7,315.9,16,8.1
1960,1,8,316.14,9,8.1
1960,1,9,316.74,20,8.1
1960,1,10,316.59,13,8.1
1960,1,11,    NaN,0,8.1
1960,1,12,316.57,19,8.1
1960,1,13,316.74,17,8.1
1960,1,14,316.38,18,8.1
1960,1,15,316.21,18,8.1
1960,1,16,316.66,20,8.1
1960,1,17,317.01,22,8.1
1960,1,18,316.96,24,8.1
1960,1,19,316.73,23,8.1
1960,1,20,316.77,7,8.1
1960,1,21,316.43,17,8.1
1960,1,22,316.55,7,8.1
1960,1,23,316.41,4,8.1
1960,1,24,316.46,20,8.1
1960,1,25,316.53,16,8.1
1960,1,26,316.67,16,8.1
1960,1,27,316.68,21,8.1
1960,1,28,316.77,24,8.1
1960,1,29,316.72,21,8.1
1960,1,30,317.17,15,8.1
1960,1,31,316.81,9,8.1
1960,2,1,317.25,10,8.1
1960,2,2,316.62,12,8.1
1960,2,3,316.54,13,8.1
